0.042699	0.896223	-0.066049
0.036497	0.882965	-0.057333
0.048203	0.878081	-0.065314
0.055853	0.887967	-0.074916
0.043881	0.869783	-0.058963
0.033692	0.872243	-0.053726
0.057354	0.871107	-0.072671
0.063002	0.877913	-0.083557
0.061367	0.834426	-0.081361
0.066589	0.829092	-0.089654
0.066363	0.841160	-0.088790
0.059968	0.844078	-0.080774
0.060710	0.807652	-0.081662
0.053611	0.800610	-0.072795
0.055780	0.791091	-0.083177
0.061964	0.799267	-0.092764
0.021501	0.816449	-0.055172
0.025847	0.810033	-0.056094
0.030624	0.815962	-0.056503
0.025107	0.822079	-0.056145
0.013011	0.827078	-0.049774
0.013510	0.832098	-0.052530
0.008357	0.836166	-0.047535
0.007705	0.831110	-0.042888
0.016549	0.811552	-0.055370
0.019253	0.804835	-0.056843
0.017770	0.822075	-0.053670
0.015703	0.818091	-0.051671
0.009500	0.814691	-0.041868
0.011556	0.819084	-0.042898
0.007743	0.820295	-0.035648
0.006877	0.815181	-0.037062
0.014036	0.811814	-0.051449
0.014426	0.815637	-0.048785
0.010913	0.812329	-0.046834
0.009673	0.809029	-0.049760
0.012193	0.822385	-0.045969
0.007819	0.825796	-0.038830
0.003633	0.827244	-0.032413
0.003606	0.819759	-0.028639
0.034180	0.796466	-0.060664
0.030285	0.802457	-0.057598
0.024163	0.798590	-0.057431
0.027727	0.793267	-0.059285
0.010918	0.806066	-0.053389
0.012250	0.791789	-0.052886
0.012559	0.795577	-0.053131
0.006274	0.797618	-0.050065
0.006434	0.794011	-0.049735
0.039310	0.782643	-0.069741
0.032242	0.781710	-0.065859
0.032828	0.775473	-0.068799
0.040299	0.774332	-0.075044
0.030784	0.769416	-0.071642
0.038540	0.768865	-0.077744
0.027084	0.755215	-0.077344
0.033331	0.761249	-0.078270
0.026519	0.765164	-0.071595
0.021461	0.761181	-0.069387
0.010057	0.765971	-0.061546
0.004643	0.764655	-0.059757
0.008551	0.752327	-0.061298
0.015128	0.756400	-0.065131
0.012374	0.784357	-0.055630
0.015819	0.783691	-0.058351
0.015240	0.786367	-0.056559
0.011940	0.788053	-0.053779
0.020155	0.783574	-0.061602
0.021267	0.784010	-0.061754
0.020339	0.785102	-0.060526
0.020026	0.784156	-0.060932
0.018105	0.783664	-0.060308
0.017392	0.781911	-0.060208
0.019633	0.782634	-0.061555
0.014515	0.781113	-0.057455
0.001351	0.781743	-0.050758
0.005378	0.781494	-0.051710
0.003863	0.786282	-0.051791
0.000488	0.786760	-0.051117
0.018348	0.786598	-0.058661
0.020298	0.788534	-0.058651
0.017237	0.791905	-0.056126
0.015762	0.788940	-0.056267
0.023572	0.790541	-0.058927
0.022336	0.786373	-0.060801
0.025642	0.786752	-0.061418
0.020938	0.781548	-0.062522
0.022911	0.780219	-0.063666
0.023160	0.783174	-0.062664
0.021640	0.778308	-0.063436
0.019256	0.780196	-0.061991
0.015777	0.778760	-0.059301
0.011533	0.777186	-0.055665
0.013326	0.773137	-0.059698
0.018123	0.774957	-0.062164
0.019654	0.795378	-0.056715
0.026597	0.782057	-0.063893
0.030635	0.787489	-0.062354
0.026783	0.778335	-0.065165
0.024581	0.774414	-0.066133
0.021181	0.770736	-0.065899
0.015579	0.768100	-0.063868
0.012463	0.745782	-0.071324
0.020203	0.750148	-0.074419
0.031035	0.864711	-0.056290
0.039862	0.862950	-0.058536
0.041791	0.854891	-0.060614
0.043528	0.857182	-0.061660
0.037432	0.859255	-0.058283
0.037461	0.856046	-0.058258
0.054452	0.846041	-0.075170
0.050171	0.848581	-0.070051
0.050222	0.844613	-0.071264
0.055127	0.839644	-0.076370
0.042432	0.836554	-0.065616
0.046401	0.837851	-0.068739
0.043472	0.845262	-0.065058
0.040885	0.844032	-0.063189
0.037569	0.844088	-0.060900
0.033103	0.844414	-0.059586
0.033594	0.838716	-0.060215
0.038237	0.836985	-0.062657
0.030682	0.860443	-0.056673
0.023142	0.859561	-0.057851
0.024654	0.856773	-0.057701
0.032104	0.856820	-0.056277
0.016053	0.849757	-0.061004
0.017110	0.852648	-0.060533
0.013182	0.853283	-0.059636
0.012841	0.849029	-0.059559
0.015021	0.845505	-0.060105
0.017353	0.848076	-0.061247
0.033062	0.917358	-0.072895
0.028412	0.902184	-0.057972
0.049756	0.908610	-0.080755
0.062946	0.897567	-0.088838
0.068506	0.884345	-0.097059
0.047796	0.785634	-0.075795
0.048803	0.777215	-0.082770
0.057122	0.783162	-0.092778
0.054507	0.773861	-0.098121
0.046905	0.769853	-0.085598
0.033793	0.752926	-0.089826
0.042070	0.761558	-0.088049
0.049302	0.764951	-0.103098
0.058068	0.776462	-0.118728
0.061537	0.783097	-0.111004
0.062025	0.788849	-0.134270
0.054003	0.769592	-0.131418
0.061012	0.787424	-0.142907
0.038152	0.735854	-0.129266
0.040748	0.723664	-0.132476
0.051110	0.729309	-0.139731
0.051378	0.740948	-0.137607
0.063091	0.791372	-0.104285
0.068754	0.852023	-0.098051
0.064329	0.852441	-0.085645
0.070583	0.838032	-0.101058
0.072986	0.912420	-0.127849
0.068251	0.906917	-0.106726
0.074435	0.891390	-0.113091
0.078833	0.896238	-0.130282
0.043053	0.944518	-0.122732
0.037764	0.934282	-0.095422
0.054846	0.921569	-0.101184
0.060102	0.929975	-0.125530
0.081506	0.897326	-0.149219
0.081637	0.894203	-0.166015
0.076373	0.909877	-0.176196
0.075182	0.914804	-0.152173
0.065808	0.927895	-0.184189
0.063674	0.933623	-0.156460
0.061349	0.774624	-0.153967
0.064027	0.790083	-0.158034
0.050408	0.755156	-0.133423
0.059471	0.760472	-0.150568
0.049814	0.941440	-0.192863
0.046516	0.949107	-0.157825
0.072913	0.869392	-0.212873
0.074297	0.886620	-0.205730
0.079717	0.876374	-0.189639
0.079037	0.859703	-0.197978
0.061725	0.875794	-0.228922
0.062946	0.896534	-0.222421
0.069331	0.807731	-0.210749
0.062537	0.794478	-0.203904
0.057557	0.789976	-0.217636
0.060705	0.807255	-0.226966
0.051557	0.865166	-0.065015
0.046245	0.860317	-0.062176
0.050791	0.856220	-0.066570
0.056423	0.859428	-0.071143
0.061353	0.862669	-0.079745
0.065734	0.865445	-0.092142
0.075185	0.875498	-0.119171
0.079514	0.879604	-0.133212
0.082738	0.881299	-0.164305
0.082615	0.881139	-0.148815
0.082242	0.863841	-0.180835
0.082272	0.852119	-0.185459
0.067387	0.797460	-0.172936
0.064998	0.779744	-0.171596
0.056818	0.781959	-0.183007
0.060234	0.798958	-0.188405
0.047278	0.780931	-0.204507
0.051632	0.783510	-0.195558
0.058037	0.749826	-0.165557
0.059017	0.737878	-0.167137
0.055932	0.741379	-0.182935
0.054903	0.753209	-0.179497
0.050604	0.741304	-0.196142
0.042222	0.739539	-0.206806
0.041266	0.752774	-0.202095
0.050744	0.754207	-0.192705
0.016556	0.717121	-0.123876
0.019390	0.706983	-0.126744
0.031166	0.709417	-0.129485
0.027282	0.719329	-0.127312
0.061730	0.729199	-0.172204
0.060717	0.732945	-0.187891
0.072179	0.811142	-0.194706
0.068201	0.815680	-0.181433
0.054270	0.731959	-0.201881
0.048849	0.767575	-0.192814
0.055888	0.766203	-0.181939
0.038614	0.780115	-0.212607
0.043759	0.789945	-0.226928
0.019766	0.826899	-0.055680
0.022668	0.842548	-0.060234
0.023333	0.846669	-0.060529
0.019925	0.847041	-0.060908
0.018579	0.843562	-0.060559
0.009842	0.883145	-0.047999
0.007821	0.867769	-0.049306
0.021155	0.872419	-0.050421
0.022980	0.884313	-0.050887
0.049281	0.812485	-0.064463
0.040179	0.818236	-0.059791
0.036193	0.809278	-0.058049
0.042191	0.802053	-0.062263
0.047542	0.849627	-0.066872
0.049209	0.852318	-0.067349
0.046520	0.851533	-0.065078
0.036451	0.789778	-0.064746
0.044588	0.794068	-0.067916
0.069822	0.823558	-0.102669
0.058578	0.852469	-0.077024
0.021799	0.954046	-0.121021
0.018751	0.941626	-0.090415
0.027431	0.950951	-0.200604
0.024218	0.958889	-0.158361
0.047542	0.904317	-0.234781
0.045152	0.882344	-0.242030
0.025416	0.884211	-0.252720
0.028961	0.905726	-0.244051
0.044049	0.811917	-0.236216
0.032102	0.740338	-0.213180
0.031668	0.753490	-0.210117
0.016244	0.921282	-0.068383
0.013118	0.902764	-0.053356
0.071067	0.868294	-0.106544
0.060906	0.825489	-0.078665
0.054857	0.833228	-0.074550
0.052146	0.827779	-0.070388
0.058015	0.817514	-0.073154
0.064729	0.817258	-0.087773
0.066129	0.809420	-0.101512
0.067019	0.802656	-0.116159
0.064873	0.793298	-0.124893
0.080231	0.889001	-0.182662
0.075367	0.900483	-0.195537
0.065055	0.914803	-0.207202
0.049961	0.926188	-0.215943
0.081842	0.877830	-0.176693
0.030727	0.931473	-0.223827
0.006607	0.801234	-0.050529
0.013428	0.800762	-0.054599
0.005769	0.804962	-0.049908
0.007480	0.776236	-0.053459
0.003137	0.776046	-0.052280
0.003615	0.770911	-0.057684
0.008284	0.771536	-0.058334
0.014914	0.741701	-0.086341
0.024116	0.746197	-0.088128
0.014991	0.727070	-0.119833
0.025338	0.730079	-0.123760
0.007328	0.812543	-0.044518
0.006094	0.812801	-0.044332
0.005891	0.811666	-0.047179
0.007624	0.811301	-0.046965
0.018471	0.785187	-0.059439
0.002098	0.794458	-0.048235
-0.000081	0.793820	-0.047878
0.000225	0.791034	-0.049040
0.002508	0.790993	-0.049434
0.040254	0.754263	-0.110811
0.037128	0.747200	-0.122251
0.057789	0.733436	-0.152523
0.058387	0.745855	-0.150796
0.059013	0.764729	-0.166920
0.040377	0.769570	-0.199883
0.031457	0.769261	-0.206820
0.010754	0.773977	-0.214321
0.010968	0.783779	-0.224237
0.027853	0.781350	-0.218978
0.021732	0.770528	-0.210600
0.026345	0.744084	-0.104538
0.015831	0.739325	-0.100553
0.015491	0.735878	-0.112838
0.025402	0.739353	-0.116801
0.002221	0.809653	-0.043767
0.000706	0.809190	-0.042084
0.000895	0.806872	-0.045745
0.003658	0.808459	-0.046196
0.007423	0.809552	-0.048036
0.005976	0.808746	-0.047785
0.005699	0.807293	-0.048864
0.007481	0.812372	-0.043661
0.008289	0.811170	-0.046467
0.003416	0.812908	-0.037668
0.005827	0.812738	-0.040107
0.002640	0.813557	-0.033163
0.003719	0.810952	-0.045487
0.004594	0.809793	-0.047041
0.007050	0.810256	-0.047978
0.005891	0.810062	-0.048090
0.004259	0.813521	-0.040171
0.006063	0.813200	-0.042137
0.003311	0.833363	-0.036950
-0.002304	0.833754	-0.034626
-0.002484	0.827287	-0.029548
-0.002930	0.819772	-0.025884
-0.002555	0.813195	-0.029681
0.007497	0.734183	-0.111972
0.007098	0.725606	-0.118428
-0.002294	0.899789	-0.051899
-0.002511	0.880034	-0.047713
0.019686	0.783848	-0.061417
0.021084	0.863692	-0.056093
0.047308	0.825452	-0.065672
0.026656	0.827818	-0.058854
0.032962	0.823377	-0.059104
0.033265	0.831121	-0.061338
0.027041	0.834567	-0.060145
0.012268	0.859913	-0.056099
0.004452	0.855832	-0.050929
0.009053	0.853662	-0.056032
0.008991	0.848083	-0.055756
0.004984	0.846591	-0.047224
0.009782	0.840312	-0.052584
0.012135	0.843152	-0.057527
0.044580	0.853468	-0.062759
0.046953	0.855054	-0.064592
0.014747	0.836098	-0.056244
0.020444	0.832105	-0.058147
0.021159	0.837310	-0.059804
0.016309	0.839817	-0.058962
0.039382	0.827784	-0.062675
0.053409	0.852231	-0.071421
0.049191	0.840995	-0.070479
0.070881	0.819874	-0.174631
0.067185	0.807356	-0.168671
0.072008	0.798241	-0.147927
0.068706	0.794634	-0.143555
0.064112	0.797655	-0.148492
0.070910	0.799680	-0.152401
0.083930	0.849315	-0.159209
0.082806	0.856701	-0.165461
0.082660	0.857026	-0.157774
0.084443	0.850222	-0.155688
0.084209	0.851629	-0.150437
0.082354	0.855159	-0.147854
0.083146	0.847000	-0.146234
0.083505	0.847961	-0.149322
0.082604	0.866753	-0.148445
0.079354	0.864222	-0.136766
0.079548	0.852112	-0.139415
0.074987	0.849707	-0.113475
0.076912	0.840677	-0.127297
0.078564	0.846972	-0.133176
0.077419	0.859322	-0.125881
0.069993	0.798349	-0.137257
0.067923	0.805997	-0.130640
0.067035	0.799740	-0.159298
0.002843	0.887141	-0.255005
0.002883	0.914172	-0.244239
0.072220	0.848521	-0.217264
0.062298	0.854159	-0.231350
0.078388	0.843176	-0.201090
0.080851	0.838965	-0.186491
0.045797	0.860205	-0.243154
0.029647	0.860356	-0.252692
0.072003	0.834219	-0.114636
0.071133	0.828980	-0.126775
