41.290001	25.613089	-615.614929
41.860001	25.622555	-615.736206
-9.690000	25.022589	-615.021179
-9.130000	25.023460	-615.011230
-8.000000	24.978121	-613.923157
39.070000	25.068050	-615.878418
39.590000	25.044510	-615.344360
40.139999	25.039400	-615.173218
40.680000	25.026571	-614.860962
41.220001	25.017603	-614.619263
41.790001	25.017105	-614.739624
42.360001	25.020967	-614.810242
42.919998	25.027443	-614.850952
43.500000	25.046747	-615.203979
-11.380000	24.485271	-615.425903
-10.810000	24.462603	-614.881897
-10.240000	24.445536	-614.388489
-9.680000	24.431835	-614.086182
-9.110000	24.429342	-613.885193
-8.550000	24.411283	-613.632629
-7.990000	24.395466	-613.239746
-7.430000	24.389111	-612.968201
-6.870000	24.372795	-612.695740
-6.310000	24.374538	-612.675781
-5.750000	24.365072	-612.554504
-5.190000	24.362083	-612.473938
-4.630000	24.365570	-612.434082
-4.070000	24.348879	-612.051208
38.490002	24.495607	-615.537231
39.009998	24.472939	-614.993164
39.529999	24.454626	-614.399353
40.080002	24.443045	-614.187500
40.619999	24.430590	-613.985657
41.180000	24.426727	-613.915039
41.740002	24.427599	-613.905090
42.299999	24.430590	-613.985657
42.869999	24.433578	-614.066223
43.450001	24.456745	-614.489868
44.040001	24.475178	-614.852844
-11.940000	23.941601	-615.559021
-11.360000	23.901367	-614.642029
-10.800000	23.887293	-614.229248
-10.230000	23.869730	-613.856323
-9.670000	23.848307	-613.412720
-9.100000	23.826883	-612.969177
-8.540000	23.823145	-612.667725
-7.980000	23.808077	-612.495728
-7.420000	23.811188	-612.345459
-6.860000	23.796989	-612.163513
-6.300000	23.788021	-611.921814
-5.740000	23.784657	-611.730774
-5.180000	23.770084	-611.438416
-4.630000	23.766224	-611.367798
-4.070000	23.765350	-611.377747
-3.510000	23.767094	-611.357849
-2.960000	23.764481	-611.387756
-2.400000	23.775688	-611.489075
-1.840000	23.770458	-611.548889
-1.290000	23.771828	-611.418457
-0.730000	23.770458	-611.548889
-0.170000	23.770458	-611.548889
0.380000	23.786774	-611.821289
0.940000	23.786774	-611.821289
1.500000	23.786774	-611.821289
2.050000	23.787645	-611.811340
37.430000	23.980089	-616.495972
37.930000	23.942472	-615.549072
38.439999	23.916437	-614.814026
38.970001	23.890282	-614.309814
39.509998	23.877453	-613.997498
40.040001	23.863377	-613.584717
40.580002	23.853537	-613.352966
41.139999	23.849676	-613.282349
41.689999	23.852289	-613.252502
42.259998	23.859140	-613.403625
42.830002	23.863377	-613.584717
43.410000	23.871473	-613.836365
43.990002	23.882185	-614.058167
44.580002	23.897133	-614.460999
45.169998	23.920673	-614.995056
-12.500000	23.382362	-615.640625
-11.920000	23.349104	-614.643921
-11.360000	23.321205	-614.159668
-10.790000	23.310616	-613.706970
-10.220000	23.294796	-613.314148
-9.660000	23.272501	-612.880554
-9.100000	23.261415	-612.548279
-8.530000	23.250328	-612.216064
-7.970000	23.238371	-611.893799
-7.410000	23.222925	-611.611389
-6.850000	23.215700	-611.349731
-6.290000	23.207108	-611.218506
-5.740000	23.197268	-610.986755
-5.180000	23.189545	-610.845581
-4.620000	23.194775	-610.785767
-4.060000	23.190914	-610.715149
-3.510000	23.177588	-610.523315
-2.950000	23.187923	-610.634583
-2.400000	23.183191	-610.573975
-1.840000	23.178459	-610.513306
-1.290000	23.183191	-610.573975
-0.730000	23.181946	-610.473450
-0.170000	23.182817	-610.463501
0.380000	23.185806	-610.544067
0.940000	23.175844	-610.543213
1.490000	23.182320	-610.583923
2.050000	23.189171	-610.735107
2.610000	23.182320	-610.583923
37.380001	23.396187	-615.712097
37.900002	23.365793	-615.026855
38.410000	23.338888	-614.301697
38.950001	23.321327	-613.928772
39.480000	23.300776	-613.475281
40.020000	23.294420	-613.203674
40.560001	23.281967	-613.001831
41.110001	23.276859	-612.830688
